game_tags,count,percentage
sorcerer,1,0.001994614540740002
sorceress,1,0.001994614540740002
primer,1,0.001994614540740002
godotwild,2,0.003989229081480004
mindless,1,0.001994614540740002
parasite,2,0.003989229081480004
vessel,1,0.001994614540740002
scene-based,1,0.001994614540740002
ke-akau,1,0.001994614540740002
world-mytholojam,1,0.001994614540740002
from,2,0.003989229081480004
college,3,0.005983843622220006
rules-lite,3,0.005983843622220006
7dfps2014,1,0.001994614540740002
ephemeral,2,0.003989229081480004
hookshot,3,0.005983843622220006
instagib,1,0.001994614540740002
coffee-break,1,0.001994614540740002
mustache,3,0.005983843622220006
benn-powell,1,0.001994614540740002
the-darkness,1,0.001994614540740002
space-colonies,1,0.001994614540740002
texture,3,0.005983843622220006
cartography,1,0.001994614540740002
superhexagon,1,0.001994614540740002
chat,8,0.015956916325920015
ring,2,0.003989229081480004
shift,3,0.005983843622220006
warp,4,0.007978458162960007
three.js,1,0.001994614540740002
unsettled,1,0.001994614540740002
supergunparty,1,0.001994614540740002
computer-generated,1,0.001994614540740002
language,12,0.023935374488880026
nlp,1,0.001994614540740002
clump,1,0.001994614540740002
sphere,3,0.005983843622220006
cooking-with-unity,1,0.001994614540740002
it,1,0.001994614540740002
pushypixels,1,0.001994614540740002
total,1,0.001994614540740002
totalinvasion,1,0.001994614540740002
actually,1,0.001994614540740002
weapon-jumping,1,0.001994614540740002
grapplehook,1,0.001994614540740002
sunvox,1,0.001994614540740002
zgameeditor,1,0.001994614540740002
worley,1,0.001994614540740002
nightmare-island,1,0.001994614540740002
rgs-team,1,0.001994614540740002
apes,2,0.003989229081480004
crey,1,0.001994614540740002
notreallyagame,2,0.003989229081480004
mullet,1,0.001994614540740002
ng,1,0.001994614540740002
armored-snail,1,0.001994614540740002
endless-stories,1,0.001994614540740002
margins,1,0.001994614540740002
middle-ages,2,0.003989229081480004
fpsm,1,0.001994614540740002
stunning,1,0.001994614540740002
map-generation,1,0.001994614540740002
ngj19,6,0.011967687244440013
stunts,1,0.001994614540740002
environmentalism,1,0.001994614540740002
utility,8,0.015956916325920015
bsp,1,0.001994614540740002
dungeon-generation,1,0.001994614540740002
historically-accurate,1,0.001994614540740002
that-again,2,0.003989229081480004
cacti,2,0.003989229081480004
bridge,3,0.005983843622220006
particle,2,0.003989229081480004
body-skating,1,0.001994614540740002
flips,1,0.001994614540740002
patty,1,0.001994614540740002
thatagain,1,0.001994614540740002
tricks,1,0.001994614540740002
ngj2019,2,0.003989229081480004
cutout,2,0.003989229081480004
nordic-game-jam-2019,3,0.005983843622220006
terramorphing,1,0.001994614540740002
cafeteria,3,0.005983843622220006
ezgs,1,0.001994614540740002
points,5,0.00997307270370001
slow-mo,1,0.001994614540740002
box-score,1,0.001994614540740002
nba,1,0.001994614540740002
addcitve,1,0.001994614540740002
beginner-luck,1,0.001994614540740002
darksouls,1,0.001994614540740002
let-us-win,1,0.001994614540740002
onegameamonth,1,0.001994614540740002
onegameaweek,1,0.001994614540740002
booscript,1,0.001994614540740002
bootcamp,1,0.001994614540740002
shantytown,1,0.001994614540740002
system,1,0.001994614540740002
surf,2,0.003989229081480004
wander,2,0.003989229081480004
binarygambit,1,0.001994614540740002
gambit,1,0.001994614540740002
endurance,1,0.001994614540740002
mathemagicians,1,0.001994614540740002
wizjam2019,1,0.001994614540740002
automatic,1,0.001994614540740002
nonsense,1,0.001994614540740002
gamezanga16,1,0.001994614540740002
akram,2,0.003989229081480004
ala,2,0.003989229081480004
lebcir,2,0.003989229081480004
cosmic,1,0.001994614540740002
goddess,1,0.001994614540740002
analogue-games,1,0.001994614540740002
marchofthewizards,1,0.001994614540740002
cross-platform,2,0.003989229081480004
deformation,1,0.001994614540740002
function-graphs,1,0.001994614540740002
regress,1,0.001994614540740002
wizjam2k19,10,0.01994614540740002
arm,1,0.001994614540740002
giant,8,0.015956916325920015
v,2,0.003989229081480004
ramps,1,0.001994614540740002
minutes,1,0.001994614540740002
philosophical,4,0.007978458162960007
thought-provoking,2,0.003989229081480004
gold-or-win,1,0.001994614540740002
rule-argumentation,1,0.001994614540740002
rule-generation,1,0.001994614540740002
gamejamgame,2,0.003989229081480004
giantrom5,1,0.001994614540740002
giant-bomb,38,0.07579535254812007
pop-art,1,0.001994614540740002
game-zanga-jam,1,0.001994614540740002
dithering,1,0.001994614540740002
visualisation,1,0.001994614540740002
luchadeer,2,0.003989229081480004
esc,1,0.001994614540740002
esc-ape,1,0.001994614540740002
monkeys,2,0.003989229081480004
volumeup,1,0.001994614540740002
yanneyanen,1,0.001994614540740002
soar,1,0.001994614540740002
mageheart,1,0.001994614540740002
cuisine,1,0.001994614540740002
delicious,2,0.003989229081480004
everything-the-body-needs,1,0.001994614540740002
fine-dining,1,0.001994614540740002
healthy,4,0.007978458162960007
infinite-value,1,0.001994614540740002
ingredients,1,0.001994614540740002
procjam2014,1,0.001994614540740002
heavy-metal,1,0.001994614540740002
illusions,1,0.001994614540740002
reflections,2,0.003989229081480004
stateam,1,0.001994614540740002
hot-sexy-wizard-skate-action,1,0.001994614540740002
spindlewheel,2,0.003989229081480004
boyband,1,0.001994614540740002
manager,2,0.003989229081480004
gen,1,0.001994614540740002
genorator,1,0.001994614540740002
linkigi,1,0.001994614540740002
duders,1,0.001994614540740002
giant-rom,12,0.023935374488880026
water-balloons,1,0.001994614540740002
cabin,1,0.001994614540740002
psychologic,1,0.001994614540740002
broom-fu,1,0.001994614540740002
mini-jam-28-pirates,1,0.001994614540740002
tacobell,1,0.001994614540740002
taco-bell,1,0.001994614540740002
randomised,1,0.001994614540740002
ludo,1,0.001994614540740002
garfield,4,0.007978458162960007
giant-rom-5,5,0.00997307270370001
hon,1,0.001994614540740002
hon-jam,2,0.003989229081480004
illuminati,5,0.00997307270370001
pew-die-pie,1,0.001994614540740002
frog-jam,5,0.00997307270370001
minijam28,1,0.001994614540740002
7dbl,10,0.01994614540740002
yarn,2,0.003989229081480004
yarnspinner,2,0.003989229081480004
scene-fusion,1,0.001994614540740002
unity-3d,4,0.007978458162960007
unity-collaboration,1,0.001994614540740002
unity-scene-editing,1,0.001994614540740002
decrypt,1,0.001994614540740002
encrypt,1,0.001994614540740002
file,1,0.001994614540740002
text-game,2,0.003989229081480004
giantbomb,14,0.02792460357036003
dying,1,0.001994614540740002
honjam,1,0.001994614540740002
gamezanga6,1,0.001994614540740002
i-do-love-frogs,1,0.001994614540740002
oh-boy-yes-i-do,1,0.001994614540740002
switches,2,0.003989229081480004
brujula,1,0.001994614540740002
talentum,7,0.013962301785180015
minsweeper,1,0.001994614540740002
godot-wild-6,1,0.001994614540740002
gwj6,2,0.003989229081480004
socialist,3,0.005983843622220006
discord-jam-2,3,0.005983843622220006
djam2,4,0.007978458162960007
brough-like,1,0.001994614540740002
adaption,1,0.001994614540740002
slime-jam,4,0.007978458162960007
scrolling,5,0.00997307270370001
cross,1,0.001994614540740002
crucifex,1,0.001994614540740002
preindie,2,0.003989229081480004
bluetooth,1,0.001994614540740002
tcp,1,0.001994614540740002
udp,1,0.001994614540740002
mapreader,1,0.001994614540740002
game-concept,2,0.003989229081480004
compression-be-gone,1,0.001994614540740002
image,4,0.007978458162960007
png,1,0.001994614540740002
90s-fps-games,1,0.001994614540740002
transgender-protagonist,1,0.001994614540740002
mystjam,5,0.00997307270370001
myst-jam,2,0.003989229081480004
prison-escape,1,0.001994614540740002
daydream-bitsy-jam,1,0.001994614540740002
street,3,0.005983843622220006
sbigjam,8,0.015956916325920015
swordy,1,0.001994614540740002
battle-arena,3,0.005983843622220006
unique,3,0.005983843622220006
evilsnail,1,0.001994614540740002
infinte-runner,1,0.001994614540740002
fadi-soufi,1,0.001994614540740002
qatar,1,0.001994614540740002
constructed-language,1,0.001994614540740002
advertising,1,0.001994614540740002
pattern,4,0.007978458162960007
minijam32,1,0.001994614540740002
neslike,1,0.001994614540740002
opengamejam2019,1,0.001994614540740002
paint-jam-2018,1,0.001994614540740002
head-tracking,1,0.001994614540740002
monstermax,2,0.003989229081480004
xenomorph,1,0.001994614540740002
98,1,0.001994614540740002
tame-a-dragon,1,0.001994614540740002
weekly-game-jam-98,2,0.003989229081480004
wyvern,1,0.001994614540740002
32bit,2,0.003989229081480004
jsfml,1,0.001994614540740002
wgj98,2,0.003989229081480004
aim,1,0.001994614540740002
jamgame,7,0.013962301785180015
slimegirl,1,0.001994614540740002
woman,1,0.001994614540740002
tanques,1,0.001994614540740002
margatroid,1,0.001994614540740002
touhou-fan-game-jam,1,0.001994614540740002
battle-city,1,0.001994614540740002
ludum dare 35,35,0.06981150892590007
optical-illusion,1,0.001994614540740002
3dscan,1,0.001994614540740002
structure-sensor,1,0.001994614540740002
vrjam2016,1,0.001994614540740002
samsung,1,0.001994614540740002
vrjam16,6,0.011967687244440013
signal,1,0.001994614540740002
psyics,1,0.001994614540740002
flopper,1,0.001994614540740002
lniux-game-jam,1,0.001994614540740002
endless-game,1,0.001994614540740002
1stgameremake,1,0.001994614540740002
score-less,1,0.001994614540740002
development,1,0.001994614540740002
effects,1,0.001994614540740002
directx,1,0.001994614540740002
hlsl,1,0.001994614540740002
checklist,1,0.001994614540740002
list,2,0.003989229081480004
box2d,3,0.005983843622220006
convex-shapes,1,0.001994614540740002
fixtures,1,0.001994614540740002
physics-collision,1,0.001994614540740002
physics-collision-hull-editor,1,0.001994614540740002
physics-editor,1,0.001994614540740002
physics-shape-editor,1,0.001994614540740002
friendshipjam,4,0.007978458162960007
camping,6,0.011967687244440013
summer-camp,1,0.001994614540740002
rainbowjam16,8,0.015956916325920015
rainbow-jam-2016,1,0.001994614540740002
lowtek,1,0.001994614540740002
platypus,2,0.003989229081480004
2d-shooter,2,0.003989229081480004
daydream,7,0.013962301785180015
jeans,1,0.001994614540740002
unlawful,1,0.001994614540740002
aesthetic,11,0.021940759948140022
knife,4,0.007978458162960007
ciphers,3,0.005983843622220006
giantrom,7,0.013962301785180015
scatter,1,0.001994614540740002
daikenriden,1,0.001994614540740002
objective,1,0.001994614540740002
car--brain-games,1,0.001994614540740002
legacy-jam,3,0.005983843622220006
legacy-jam-2019,1,0.001994614540740002
tarots,1,0.001994614540740002
trolls,1,0.001994614540740002
starry-night,3,0.005983843622220006
van-gogh,3,0.005983843622220006
lisp,14,0.02792460357036003
frogjam,5,0.00997307270370001
tongue,3,0.005983843622220006
clickandpay,1,0.001994614540740002
wcoins,1,0.001994614540740002
pig,7,0.013962301785180015
disney,7,0.013962301785180015
walt-disney,1,0.001994614540740002
dodgeball,7,0.013962301785180015
kickball,1,0.001994614540740002
godot-wild-game-jam,1,0.001994614540740002
ftm,1,0.001994614540740002
yaoigamejam,1,0.001994614540740002
yaoijam,4,0.007978458162960007
madlib,1,0.001994614540740002
mercenaries,1,0.001994614540740002
word-puzzle,1,0.001994614540740002
glass,4,0.007978458162960007
i-suck-at-using-tags-dont-i,1,0.001994614540740002
shock,2,0.003989229081480004
weeklygamjam80,1,0.001994614540740002
weeklygamejam80,1,0.001994614540740002
winningislosing,2,0.003989229081480004
twin,2,0.003989229081480004
bob_ross,1,0.001994614540740002
business-birds,1,0.001994614540740002
2-gm,1,0.001994614540740002
suck,2,0.003989229081480004
fake-3d,1,0.001994614540740002
jet-ski,1,0.001994614540740002
dimension-switching,1,0.001994614540740002
cannons,2,0.003989229081480004
forts,1,0.001994614540740002
recorder,1,0.001994614540740002
game-jame,2,0.003989229081480004
tame-the-dragon,1,0.001994614540740002
djam,1,0.001994614540740002
jam-submittion,1,0.001994614540740002
unlockables,1,0.001994614540740002
undersea,1,0.001994614540740002
no-text,1,0.001994614540740002
slimejam,1,0.001994614540740002
image-processing,1,0.001994614540740002
sketch,5,0.00997307270370001
videozines,1,0.001994614540740002
zinester,1,0.001994614540740002
vampire-jam-2019,1,0.001994614540740002
couch-multiplayer,2,0.003989229081480004
matchmaking-sim,1,0.001994614540740002
tarot-cards,1,0.001994614540740002
vampire-jam,1,0.001994614540740002
weekly-gamjam,1,0.001994614540740002
flandre,2,0.003989229081480004
ace,4,0.007978458162960007
paint-drying,1,0.001994614540740002
qrmjam,3,0.005983843622220006
water-boiling,1,0.001994614540740002
64bit,4,0.007978458162960007
cdtommy,1,0.001994614540740002
ketchapp,1,0.001994614540740002
linux-game-jam-2018,1,0.001994614540740002
weekly-game-jam-78,1,0.001994614540740002
78,1,0.001994614540740002
grow-ventures,1,0.001994614540740002
ignition-extinction,1,0.001994614540740002
recording,1,0.001994614540740002
toolboxjam,1,0.001994614540740002
dropper,1,0.001994614540740002
export,1,0.001994614540740002
exporter,1,0.001994614540740002
unity-asset,2,0.003989229081480004
satanic,2,0.003989229081480004
spook,1,0.001994614540740002
odyssey,5,0.00997307270370001
mytholojam,3,0.005983843622220006
elastic,1,0.001994614540740002
my-little-pony,1,0.001994614540740002
yume-kart,1,0.001994614540740002
dreamdiaryjam3,4,0.007978458162960007
ddj3,1,0.001994614540740002
dream-diary-jam-3,2,0.003989229081480004
bandicoot,1,0.001994614540740002
originalcharacter,1,0.001994614540740002
spinster,1,0.001994614540740002
walkboy,1,0.001994614540740002
elon-musk,1,0.001994614540740002
phil-swift,1,0.001994614540740002
waluigi,2,0.003989229081480004
tafl,1,0.001994614540740002
zenith80,1,0.001994614540740002
graphic_change,1,0.001994614540740002
plataform,4,0.007978458162960007
goty,1,0.001994614540740002
home-of-nerds,1,0.001994614540740002
blueandorange,1,0.001994614540740002
7hfps,4,0.007978458162960007
cults,1,0.001994614540740002
gm,1,0.001994614540740002
strong-language,1,0.001994614540740002
alone-among-the-stars,1,0.001994614540740002
legacyjam,3,0.005983843622220006
legacy,4,0.007978458162960007
gradient,1,0.001994614540740002
pallete,1,0.001994614540740002
clojure,3,0.005983843622220006
scopes,1,0.001994614540740002
common-lisp,4,0.007978458162960007
eccentric-family,1,0.001994614540740002
uchouten-kazoku,1,0.001994614540740002
yajiro,1,0.001994614540740002
jamjam,1,0.001994614540740002
weeklygamejam108,1,0.001994614540740002
rng,5,0.00997307270370001
mini-jam-32,3,0.005983843622220006
doggo,3,0.005983843622220006
f1,3,0.005983843622220006
ilujam,12,0.023935374488880026
ilu-jam,2,0.003989229081480004
testing,2,0.003989229081480004
alt-games,2,0.003989229081480004
omegaverse,1,0.001994614540740002
arson,3,0.005983843622220006
elderberryjam,1,0.001994614540740002
elderberry-jam,2,0.003989229081480004
hall,1,0.001994614540740002
spoo,1,0.001994614540740002
open-game-jam,1,0.001994614540740002
ross,1,0.001994614540740002
spell,5,0.00997307270370001
open-ended,1,0.001994614540740002
unexpected,3,0.005983843622220006
bill,2,0.003989229081480004
choice-game,1,0.001994614540740002
parable,1,0.001994614540740002
tavern,2,0.003989229081480004
peasant,1,0.001994614540740002
bacon,1,0.001994614540740002
kerbal-bacon-program,1,0.001994614540740002
pigs,4,0.007978458162960007
fireface,1,0.001994614540740002
no-objective,3,0.005983843622220006
vampirejam,1,0.001994614540740002
het,1,0.001994614540740002
hetero,1,0.001994614540740002
dio,1,0.001994614540740002
jojos-bizarre-adventure,1,0.001994614540740002
weeklygamjam,2,0.003989229081480004
wgj106,1,0.001994614540740002
radishes,2,0.003989229081480004
touhou-fan-jam-4,1,0.001994614540740002
autobiographical,4,0.007978458162960007
unity-terrain,1,0.001994614540740002
river,4,0.007978458162960007
tubing,1,0.001994614540740002
flat-jam,1,0.001994614540740002
diving,4,0.007978458162960007
kinetic-energy,1,0.001994614540740002
launch,3,0.005983843622220006
minority,1,0.001994614540740002
autism,2,0.003989229081480004
2016-vr-jam,1,0.001994614540740002
sketchfab,1,0.001994614540740002
buff,2,0.003989229081480004
muscles,1,0.001994614540740002
vr-jam,1,0.001994614540740002
human-tetris,1,0.001994614540740002
extension,1,0.001994614540740002
visual-studio-code,1,0.001994614540740002
model,2,0.003989229081480004
streaming,3,0.005983843622220006
converter,1,0.001994614540740002
firstgame,2,0.003989229081480004
cradle,1,0.001994614540740002
polis,1,0.001994614540740002
zeus,2,0.003989229081480004
pop-surrealism,1,0.001994614540740002
brickbreaker,1,0.001994614540740002
aracde,2,0.003989229081480004
chat-game,1,0.001994614540740002
sappho,1,0.001994614540740002
hungry,2,0.003989229081480004
snot,1,0.001994614540740002
assembly,1,0.001994614540740002
dreamdiaryjam,9,0.01795153086666002
you-realm,1,0.001994614540740002
naive,2,0.003989229081480004
tamarind,1,0.001994614540740002
daydream-jam,1,0.001994614540740002
reverie,1,0.001994614540740002
subconcious,1,0.001994614540740002
hidden,3,0.005983843622220006
ancient-egypt,1,0.001994614540740002
entergaging,1,0.001994614540740002
fantasy-console-game-jam,1,0.001994614540740002
slippery,1,0.001994614540740002
rick-and-morty,4,0.007978458162960007
fc-jam,3,0.005983843622220006
fuel,1,0.001994614540740002
station,2,0.003989229081480004
osvr,1,0.001994614540740002
gamezanga2016,1,0.001994614540740002
spacecrescent,1,0.001994614540740002
haunting,2,0.003989229081480004
inheritance,1,0.001994614540740002
map-drawing,1,0.001994614540740002
one-player-game,1,0.001994614540740002
unlived-life,1,0.001994614540740002
paperjam2017,2,0.003989229081480004
paperjam,12,0.023935374488880026
hex,2,0.003989229081480004
guessing,3,0.005983843622220006
print-out,1,0.001994614540740002
printnplay,2,0.003989229081480004
mini-jam-39-monsters,1,0.001994614540740002
liscript,1,0.001994614540740002
gribbit,1,0.001994614540740002
public-domain,5,0.00997307270370001
fan-work,2,0.003989229081480004
star-trek,6,0.011967687244440013
leprechaun,1,0.001994614540740002
lucky,2,0.003989229081480004
car-game,2,0.003989229081480004
bowie,1,0.001994614540740002
ilujam2,2,0.003989229081480004
anteater,1,0.001994614540740002
dysfunctional-family,1,0.001994614540740002
mysticwestern,1,0.001994614540740002
mature,6,0.011967687244440013
monsterboy,1,0.001994614540740002
deutch,1,0.001994614540740002
espanol,2,0.003989229081480004
storymode,1,0.001994614540740002
unit,1,0.001994614540740002
summon,2,0.003989229081480004
jumble,1,0.001994614540740002
wordjumble,1,0.001994614540740002
hexegons,1,0.001994614540740002
comicsans,1,0.001994614540740002
paint_jam,1,0.001994614540740002
program,2,0.003989229081480004
fruit-ninja,2,0.003989229081480004
discord-game-jam-2,1,0.001994614540740002
spore,1,0.001994614540740002
rewards,1,0.001994614540740002
weekly-game-jam-106,1,0.001994614540740002
yes-no,1,0.001994614540740002
kaguya,1,0.001994614540740002
mokou,1,0.001994614540740002
generative-music,1,0.001994614540740002
glasgow,1,0.001994614540740002
great-depression,1,0.001994614540740002
right-to-roam,1,0.001994614540740002
tilemaps,1,0.001994614540740002
weekly-game-jam---week-50,1,0.001994614540740002
crossdressing,1,0.001994614540740002
transboy,1,0.001994614540740002
genderfluid,1,0.001994614540740002
girlfriends,1,0.001994614540740002
nycvrjam16,1,0.001994614540740002
carpet,2,0.003989229081480004
beauty-and-the-beast,1,0.001994614540740002
pre-indie-game-jam,1,0.001994614540740002
layers,2,0.003989229081480004
pyxel-edit,2,0.003989229081480004
sequencer,1,0.001994614540740002
waveform,1,0.001994614540740002
physics2d,1,0.001994614540740002
graphic-tool,1,0.001994614540740002
fmod-studio,1,0.001994614540740002
kraken,1,0.001994614540740002
old-god,1,0.001994614540740002
mobile-game,2,0.003989229081480004
ancient-greek,2,0.003989229081480004
guessinggame,1,0.001994614540740002
numbergame,1,0.001994614540740002
sorryforbugs,1,0.001994614540740002
detection,1,0.001994614540740002
x-ray,1,0.001994614540740002
agora,1,0.001994614540740002
chiminey,1,0.001994614540740002
rainbow-jam-16,1,0.001994614540740002
team-chiminey,1,0.001994614540740002
rgj16,1,0.001994614540740002
wrenchgames,1,0.001994614540740002
empire,2,0.003989229081480004
shoe,2,0.003989229081480004
valdram,1,0.001994614540740002
scream-empire,2,0.003989229081480004
evolve,6,0.011967687244440013
village,4,0.007978458162960007
period piece,1,0.001994614540740002
sbig2018,1,0.001994614540740002
gerrymander,1,0.001994614540740002
gerrymandering,1,0.001994614540740002
isaac,1,0.001994614540740002
gaminp,2,0.003989229081480004
gaminpjam,1,0.001994614540740002
gaminpjam1,1,0.001994614540740002
dying-is-good,1,0.001994614540740002
glow,1,0.001994614540740002
same-keyboard,1,0.001994614540740002
homeofnerdsjam,1,0.001994614540740002
bar-fight,1,0.001994614540740002
paint-the-town-red,1,0.001994614540740002
probably-archery,1,0.001994614540740002
american,1,0.001994614540740002
arrow,3,0.005983843622220006
hawk,1,0.001994614540740002
alonegamejam,5,0.00997307270370001
me-myself-and-my-rpg-jam,1,0.001994614540740002
consequence,1,0.001994614540740002
drawn,1,0.001994614540740002
symbols,1,0.001994614540740002
paper-and-pencil,1,0.001994614540740002
draft,2,0.003989229081480004
royals,1,0.001994614540740002
succ,1,0.001994614540740002
paint-jam-2019,1,0.001994614540740002
daniel-moreno,1,0.001994614540740002
gemma-dominguez,1,0.001994614540740002
aventura,6,0.011967687244440013
uniday-studios,1,0.001994614540740002
zelda-like-game-jam,1,0.001994614540740002
bullethell,1,0.001994614540740002
stg,2,0.003989229081480004
lisp-game-jam,6,0.011967687244440013
fennel,1,0.001994614540740002
outer,1,0.001994614540740002
vegan,2,0.003989229081480004
startrekjam,2,0.003989229081480004
wrath-of-khan,1,0.001994614540740002
fortuna-station,1,0.001994614540740002
space-station,3,0.005983843622220006
startrek,1,0.001994614540740002
captain,2,0.003989229081480004
isle,1,0.001994614540740002
polar-explorer,1,0.001994614540740002
reactions,1,0.001994614540740002
lottery,1,0.001994614540740002
diversifiers,1,0.001994614540740002
magician,1,0.001994614540740002
yeehaw,1,0.001994614540740002
application,1,0.001994614540740002
brainstorming,1,0.001994614540740002
idea-processor,1,0.001994614540740002
mindmap,1,0.001994614540740002
mind-map,1,0.001994614540740002
mindmapping,1,0.001994614540740002
whiteboard,1,0.001994614540740002
akumu-games,1,0.001994614540740002
control,2,0.003989229081480004
tilt,1,0.001994614540740002
bringoutyourdead,7,0.013962301785180015
sibylmoon,1,0.001994614540740002
idle-thumbs,20,0.03989229081480004
wizard-jam-4,9,0.01795153086666002
wizard-jam,35,0.06981150892590007
itllblowyouaway,1,0.001994614540740002
sandwiches,1,0.001994614540740002
boyd,1,0.001994614540740002
parser,7,0.013962301785180015
bring-out-your-dead,3,0.005983843622220006
inform-7,3,0.005983843622220006
tom-francis,1,0.001994614540740002
hoisted,1,0.001994614540740002
ecco,1,0.001994614540740002
wizard-jam-5,6,0.011967687244440013
kids-game,1,0.001994614540740002
wizardjam5,5,0.00997307270370001
batman,1,0.001994614540740002
goty2012,1,0.001994614540740002
asymmetrical,2,0.003989229081480004
waldolike,1,0.001994614540740002
giant-rom-4,5,0.00997307270370001
dan,1,0.001994614540740002
gerstmann,1,0.001994614540740002
jeff,1,0.001994614540740002
ryckert,1,0.001994614540740002
zandra,1,0.001994614540740002
rykert,1,0.001994614540740002
total-bullshit,1,0.001994614540740002
nineworlds,1,0.001994614540740002
tasty,1,0.001994614540740002
idle_thumbs,1,0.001994614540740002
wowiejam,2,0.003989229081480004
please-play-this-game,1,0.001994614540740002
tha-real-stuff,1,0.001994614540740002
fucking,1,0.001994614540740002
space-fucking,1,0.001994614540740002
cancelled,1,0.001994614540740002
dead-project,1,0.001994614540740002
stock-market,1,0.001994614540740002
gamesmadequick3,1,0.001994614540740002
moo,1,0.001994614540740002
wowie-jam,1,0.001994614540740002
everything_interact_with_everthing,1,0.001994614540740002
fetish,1,0.001994614540740002
ddj,1,0.001994614540740002
gbrom4,1,0.001994614540740002
juvenilia,1,0.001994614540740002
omgjam3,2,0.003989229081480004
attractors,1,0.001994614540740002
rust,1,0.001994614540740002
games-made-quick-jam,2,0.003989229081480004
skills,1,0.001994614540740002
caving,1,0.001994614540740002
spelunkering,1,0.001994614540740002
pasteljam18,4,0.007978458162960007
oscar-wilde,1,0.001994614540740002
room-escape,1,0.001994614540740002
important-if-true,1,0.001994614540740002
muppet,1,0.001994614540740002
panini,1,0.001994614540740002
veggie-paninis,1,0.001994614540740002
veggie-panino,1,0.001994614540740002
puzzle-creepy,1,0.001994614540740002
multi-tasking,1,0.001994614540740002
trousers,1,0.001994614540740002
tattoo,2,0.003989229081480004
yume-nikki-13th-anniversary,1,0.001994614540740002
podcast,2,0.003989229081480004
pogs,1,0.001994614540740002
inform,2,0.003989229081480004
pixel-weekend-jam-2,1,0.001994614540740002
light-novel,27,0.05385459259998005
tilebased,1,0.001994614540740002
gamedevjam,1,0.001994614540740002
agdq,1,0.001994614540740002
hastily-made,1,0.001994614540740002
needs-better-art,1,0.001994614540740002
monster-munsume,1,0.001994614540740002
russian-roulette,1,0.001994614540740002
item-collect,1,0.001994614540740002
treasure-hunt,3,0.005983843622220006
brains,1,0.001994614540740002
wj5,1,0.001994614540740002
1-button_jam,1,0.001994614540740002
first_game,1,0.001994614540740002
angry-birds-style,1,0.001994614540740002
flintcustom,1,0.001994614540740002
flintseo,1,0.001994614540740002
magwebdesigns,1,0.001994614540740002
pong-sploria,2,0.003989229081480004
unleashed,1,0.001994614540740002
40hoursgj,2,0.003989229081480004
40-hrs-game-jam,1,0.001994614540740002
beastboy,1,0.001994614540740002
sanctioned13,1,0.001994614540740002
teen-titans,1,0.001994614540740002
wildebeest,1,0.001994614540740002
tower-building,3,0.005983843622220006
avoider,5,0.00997307270370001
apk,2,0.003989229081480004
bananabread,1,0.001994614540740002
devsquad,8,0.015956916325920015
yn-fangame,1,0.001994614540740002
yumenikkifangame,2,0.003989229081480004
dan-ryckert,2,0.003989229081480004
samurai-gunn,1,0.001994614540740002
design-for-space,1,0.001994614540740002
forced-perspective,1,0.001994614540740002
sempilus,1,0.001994614540740002
karate,1,0.001994614540740002
martialarts,1,0.001994614540740002
rolling-thunder,1,0.001994614540740002
space-bunny-jam,2,0.003989229081480004
water-drop,1,0.001994614540740002
tigerj-jam,1,0.001994614540740002
broom,1,0.001994614540740002
hallway,1,0.001994614540740002
lightnovelber18,1,0.001994614540740002
preview,2,0.003989229081480004
lightnovelber2018,2,0.003989229081480004
gender-feels,6,0.011967687244440013
tf,1,0.001994614540740002
refined-movement,1,0.001994614540740002
haystack,1,0.001994614540740002
needle,1,0.001994614540740002
usbekistan,1,0.001994614540740002
wizardjam4,1,0.001994614540740002
pchychology,1,0.001994614540740002
phobias,1,0.001994614540740002
crate,2,0.003989229081480004
floppyjam,2,0.003989229081480004
jackomix,1,0.001994614540740002
blueberryjam,2,0.003989229081480004
boulders,1,0.001994614540740002
killed,1,0.001994614540740002
cheetos,1,0.001994614540740002
coolgames-inc,1,0.001994614540740002
doritos,3,0.005983843622220006
jousting,4,0.007978458162960007
across-the-dreams,1,0.001994614540740002
racket,1,0.001994614540740002
puregem,1,0.001994614540740002
tripp,1,0.001994614540740002
fix-it,1,0.001994614540740002
daphne,1,0.001994614540740002
rature,3,0.005983843622220006
8bits-to-infinity-jam,1,0.001994614540740002
fusion-25,2,0.003989229081480004
scare,1,0.001994614540740002
satisfaction,1,0.001994614540740002
pastel-jam,2,0.003989229081480004
datemate,1,0.001994614540740002
cruisin,1,0.001994614540740002
alone-at-home,1,0.001994614540740002
homealone,1,0.001994614540740002
inkjam-2019,1,0.001994614540740002
russian,3,0.005983843622220006
inkjam2019,2,0.003989229081480004
rave,1,0.001994614540740002
animated,3,0.005983843622220006
blonde,1,0.001994614540740002
pixie,1,0.001994614540740002
gunk,1,0.001994614540740002
hypnosis,2,0.003989229081480004
dream-diary-jan-2017,1,0.001994614540740002
vx-ace,2,0.003989229081480004
flint-custom,1,0.001994614540740002
flint-seo,1,0.001994614540740002
mag-web-designs,3,0.005983843622220006
pix,5,0.00997307270370001
oga,6,0.011967687244440013
track-and-field,1,0.001994614540740002
giantrom4,2,0.003989229081480004
fixed-camera,1,0.001994614540740002
screamworld,2,0.003989229081480004
black--white,1,0.001994614540740002
growing,1,0.001994614540740002
liko-12,3,0.005983843622220006
opengameart,2,0.003989229081480004
open-game-art,4,0.007978458162960007
